Unit Code,Unit Title,Dept,Value,Link code,Instance
I00335,U3249PTD | BSc (Hons) Criminology and Criminal Justice (Distance Learning) | Yea,SCCJ,0,I00335,Sem1
I00335,U3249PTD | BSc (Hons) Criminology and Criminal Justice (Distance Learning) | Yea,SCCJ,0,I00335,Sem2
I00336,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 1 | Semester 1,SCCJ,0,I00336,Sem1
I00336,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 1 | Semester 1,SCCJ,0,I00336,Sem2
I00337,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 2 | Semester 1,SCCJ,0,I00337,Sem1
I00337,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 2 | Semester 1,SCCJ,0,I00337,Sem2
I00338,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 3 | Semester 1,SCCJ,0,I00338,Sem1
I00338,U2714PYC | BSc (Hons) Criminology and Cybercrime | Year 3 | Semester 1,SCCJ,0,I00338,Sem2
I00339,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 1 | Semester 1,SCCJ,0,I00339,Sem1
I00339,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 1 | Semester 1,SCCJ,0,I00339,Sem2
I00340,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 2 | Semester 1,SCCJ,0,I00340,Sem1
I00340,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 2 | Semester 1,SCCJ,0,I00340,Sem2
I00341,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 3 | Semester 1,SCCJ,0,I00341,Sem1
I00341,U2039PYC | BSc (Hons) Criminology and Forensic Studies | Year 3 | Semester 1,SCCJ,0,I00341,Sem2
I00342,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 1 | Semester,SCCJ,0,I00342,Sem1
I00342,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 1 | Semester,SCCJ,0,I00342,Sem2
I00343,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 2 | Semester,SCCJ,0,I00343,Sem1
I00343,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 2 | Semester,SCCJ,0,I00343,Sem2
I00344,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 3 | Semester,SCCJ,0,I00344,Sem1
I00344,U3197PYC | BSc (Hons) Criminology with Environmental Justice | Year 3 | Semester,SCCJ,0,I00344,Sem2
I00345,U2181PYC | BSc (Hons) Criminology with Psychology | Year 1 | Semester 1,SCCJ,0,I00345,Sem1
I00345,U2181PYC | BSc (Hons) Criminology with Psychology | Year 1 | Semester 1,SCCJ,0,I00345,Sem2
I00346,U2181PYC | BSc (Hons) Criminology with Psychology | Year 2 | Semester 1,SCCJ,0,I00346,Sem1
I00346,U2181PYC | BSc (Hons) Criminology with Psychology | Year 2 | Semester 1,SCCJ,0,I00346,Sem2
I00347,U2181PYC | BSc (Hons) Criminology with Psychology | Year 3 | Semester 1,SCCJ,0,I00347,Sem1
I00347,U2181PYC | BSc (Hons) Criminology with Psychology | Year 3 | Semester 1,SCCJ,0,I00347,Sem2
I00348,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 1 | Semester,COMP,0,I00348,Sem1
I00348,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 1 | Semester,COMP,0,I00348,Sem2
I00349,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 2 | Semester,COMP,0,I00349,Sem1
I00349,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 2 | Semester,COMP,0,I00349,Sem2
I00350,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 3 | Semester,COMP,0,I00350,Sem1
I00350,U2753PYC | BSc (Hons) Cyber Security and Forensic Computing | Year 3 | Semester,COMP,0,I00350,Sem2
I00351,U2686PYC | BSc (Hons) Data Science and Analytics | Year 1 | Semester 1,COMP,0,I00351,Sem1
I00351,U2686PYC | BSc (Hons) Data Science and Analytics | Year 1 | Semester 1,COMP,0,I00351,Sem2
I00352,U2686PYC | BSc (Hons) Data Science and Analytics | Year 2 | Semester 1,COMP,0,I00352,Sem1
I00352,U2686PYC | BSc (Hons) Data Science and Analytics | Year 2 | Semester 1,COMP,0,I00352,Sem2
I00353,U2686PYC | BSc (Hons) Data Science and Analytics | Year 3 | Semester 1,COMP,0,I00353,Sem1
I00353,U2686PYC | BSc (Hons) Data Science and Analytics | Year 3 | Semester 1,COMP,0,I00353,Sem2
I00354,U2826FTC | BSc (Hons) Dental Hygiene | Year 1 | Semester 1,UPDA,0,I00354,Sem1
I00354,U2826FTC | BSc (Hons) Dental Hygiene | Year 1 | Semester 1,UPDA,0,I00354,Sem2
I00355,U2826FTC | BSc (Hons) Dental Hygiene | Year 2 | Semester 1,UPDA,0,I00355,Sem1
I00355,U2826FTC | BSc (Hons) Dental Hygiene | Year 2 | Semester 1,UPDA,0,I00355,Sem2
I00356,U2826FTC | BSc (Hons) Dental Hygiene | Year 3 | Semester 1,UPDA,0,I00356,Sem1
I00356,U2826FTC | BSc (Hons) Dental Hygiene | Year 3 | Semester 1,UPDA,0,I00356,Sem2
I00357,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 1 | Semester 1,UPDA,0,I00357,Sem1
I00357,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 1 | Semester 1,UPDA,0,I00357,Sem2
I00358,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 2 | Semester 1,UPDA,0,I00358,Sem1
I00358,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 2 | Semester 1,UPDA,0,I00358,Sem2
I00359,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 3 | Semester 1,UPDA,0,I00359,Sem1
I00359,U1810FTC | BSc (Hons) Dental Hygiene and Dental Therapy | Year 3 | Semester 1,UPDA,0,I00359,Sem2
I00360,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 1 | Seme,SHCP,0,I00360,Sem1
I00360,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 1 | Seme,SHCP,0,I00360,Sem2
I00361,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 2 | Seme,SHCP,0,I00361,Sem1
I00361,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 2 | Seme,SHCP,0,I00361,Sem2
I00362,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 3 | Seme,SHCP,0,I00362,Sem1
I00362,U2718FTC | BSc (Hons) Diagnostic Radiography and Medical Imaging | Year 3 | Seme,SHCP,0,I00362,Sem2
I00363,U3428PYC | BSc (Hons) Earth Science | Year 1 | Semester 1,SEGG,0,I00363,Sem1
I00363,U3428PYC | BSc (Hons) Earth Science | Year 1 | Semester 1,SEGG,0,I00363,Sem2
I00364,U3428PYC | BSc (Hons) Earth Science | Year 2 | Semester 1,SEGG,0,I00364,Sem1
I00364,U3428PYC | BSc (Hons) Earth Science | Year 2 | Semester 1,SEGG,0,I00364,Sem2
I00365,U3428PYC | BSc (Hons) Earth Science | Year 3 | Semester 1,SEGG,0,I00365,Sem1
I00365,U3428PYC | BSc (Hons) Earth Science | Year 3 | Semester 1,SEGG,0,I00365,Sem2
I00366,U0592PYC | BSc (Hons) Environmental Science | Year 1 | Semester 1,SEGG,0,I00366,Sem1
I00366,U0592PYC | BSc (Hons) Environmental Science | Year 1 | Semester 1,SEGG,0,I00366,Sem2
I00367,U0592PYC | BSc (Hons) Environmental Science | Year 2 | Semester 1,SEGG,0,I00367,Sem1
I00367,U0592PYC | BSc (Hons) Environmental Science | Year 2 | Semester 1,SEGG,0,I00367,Sem2
I00368,U0592PYC | BSc (Hons) Environmental Science | Year 3 | Semester 1,SEGG,0,I00368,Sem1
I00368,U0592PYC | BSc (Hons) Environmental Science | Year 3 | Semester 1,SEGG,0,I00368,Sem2
I00369,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00369,Sem1
I00369,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00369,Sem2
I00370,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00370,Sem1
I00370,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00370,Sem2
I00371,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00371,Sem1
I00371,U3250PYC | BSc (Hons) Environmental Science and Management (Dual Degree) | Year,SEGG,0,I00371,Sem2
I00372,U2074PYC | BSc (Hons) Forensic Psychology | Year 1 | Semester 1,PSYC,0,I00372,Sem1
I00372,U2074PYC | BSc (Hons) Forensic Psychology | Year 1 | Semester 1,PSYC,0,I00372,Sem2
I00373,U2074PYC | BSc (Hons) Forensic Psychology | Year 2 | Semester 1,PSYC,0,I00373,Sem1
I00373,U2074PYC | BSc (Hons) Forensic Psychology | Year 2 | Semester 1,PSYC,0,I00373,Sem2
I00374,U2074PYC | BSc (Hons) Forensic Psychology | Year 3 | Semester 1,PSYC,0,I00374,Sem1
I00374,U2074PYC | BSc (Hons) Forensic Psychology | Year 3 | Semester 1,PSYC,0,I00374,Sem2
I00375,U1732PYC | BSc (Hons) Geography | Year 1 | Semester 1,SEGG,0,I00375,Sem1
I00375,U1732PYC | BSc (Hons) Geography | Year 1 | Semester 1,SEGG,0,I00375,Sem2
I00376,U1732PYC | BSc (Hons) Geography | Year 2 | Semester 1,SEGG,0,I00376,Sem1
I00376,U1732PYC | BSc (Hons) Geography | Year 2 | Semester 1,SEGG,0,I00376,Sem2
I00377,U1732PYC | BSc (Hons) Geography | Year 3 | Semester 1,SEGG,0,I00377,Sem1
I00377,U1732PYC | BSc (Hons) Geography | Year 3 | Semester 1,SEGG,0,I00377,Sem2
I00378,N3248FTC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime | Year 1 | S,PSYC,0,I00378,Sem1
I00378,N3248FTC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime | Year 1 | S,PSYC,0,I00378,Sem2
I00378,N3248FTC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime | Year 1 | S,SCCJ,0,I00378,Sem1
I00378,N3248FTC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime | Year 1 | S,SCCJ,0,I00378,Sem2
I00379,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 1 | Semester,SHES,0,I00379,Sem1
I00379,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 1 | Semester,SHES,0,I00379,Sem2
I00380,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 2 | Semester,SHES,0,I00380,Sem1
I00380,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 2 | Semester,SHES,0,I00380,Sem2
I00381,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 3 | Semester,SHES,0,I00381,Sem1
I00381,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 3 | Semester,SHES,0,I00381,Sem2
I00382,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 4 | Semester,SHES,0,I00382,Sem1
I00382,U3153PYC | BSc (Hons) Global Sport Management (Dual Degree) | Year 4 | Semester,SHES,0,I00382,Sem2
I00383,C3186FTC | BSc (Hons) Humanistic Counselling (Top-up) | Year 1 | Semester 1,PSYC,0,I00383,Sem1
I00383,C3186FTC | BSc (Hons) Humanistic Counselling (Top-up) | Year 1 | Semester 1,PSYC,0,I00383,Sem2
I00383,U3563PTD | BEng (Hons) Engineering Management (DL) (Top-Up) | Year 1 | Semester,SMDE,0,I00383,Sem1
I00383,U3563PTD | BEng (Hons) Engineering Management (DL) (Top-Up) | Year 1 | Semester,SMDE,0,I00383,Sem2
I00384,U0567PYC | BSc (Hons) Marine Biology | Year 1 | Semester 1,BIOL,0,I00384,Sem1
I00384,U0567PYC | BSc (Hons) Marine Biology | Year 1 | Semester 1,BIOL,0,I00384,Sem2
I00385,U0567PYC | BSc (Hons) Marine Biology | Year 2 | Semester 1,BIOL,0,I00385,Sem1
I00385,U0567PYC | BSc (Hons) Marine Biology | Year 2 | Semester 1,BIOL,0,I00385,Sem2
I00386,U0567PYC | BSc (Hons) Marine Biology | Year 3 | Semester 1,BIOL,0,I00386,Sem1
I00386,U0567PYC | BSc (Hons) Marine Biology | Year 3 | Semester 1,BIOL,0,I00386,Sem2
I00387,U0594PYC | BSc (Hons) Marine Environmental Science | Year 1 | Semester 1,SEGG,0,I00387,Sem1
I00387,U0594PYC | BSc (Hons) Marine Environmental Science | Year 1 | Semester 1,SEGG,0,I00387,Sem2
I00388,U0594PYC | BSc (Hons) Marine Environmental Science | Year 2 | Semester 1,SEGG,0,I00388,Sem1
I00388,U0594PYC | BSc (Hons) Marine Environmental Science | Year 2 | Semester 1,SEGG,0,I00388,Sem2
I00389,U0594PYC | BSc (Hons) Marine Environmental Science | Year 3 | Semester 1,SEGG,0,I00389,Sem1
I00389,U0594PYC | BSc (Hons) Marine Environmental Science | Year 3 | Semester 1,SEGG,0,I00389,Sem2
I00390,U0716PYC | BSc (Hons) Mathematics | Year 1 | Semester 1,SMAP,0,I00390,Sem1
I00390,U0716PYC | BSc (Hons) Mathematics | Year 1 | Semester 1,SMAP,0,I00390,Sem2
I00391,U0716PYC | BSc (Hons) Mathematics | Year 2 | Semester 1,SMAP,0,I00391,Sem1
I00391,U0716PYC | BSc (Hons) Mathematics | Year 2 | Semester 1,SMAP,0,I00391,Sem2
I00392,U0716PYC | BSc (Hons) Mathematics | Year 3 | Semester 1,SMAP,0,I00392,Sem1
I00392,U0716PYC | BSc (Hons) Mathematics | Year 3 | Semester 1,SMAP,0,I00392,Sem2
I00393,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 1 | Semester,SMAP,0,I00393,Sem1
I00393,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 1 | Semester,SMAP,0,I00393,Sem2
I00394,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 2 | Semester,SMAP,0,I00394,Sem1
I00394,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 2 | Semester,SMAP,0,I00394,Sem2
I00395,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 3 | Semester,SMAP,0,I00395,Sem1
I00395,U0092PYC | BSc (Hons) Mathematics for Finance and Management | Year 3 | Semester,SMAP,0,I00395,Sem2
I00396,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 1 | Semester 1,SMAP,0,I00396,Sem1
I00396,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 1 | Semester 1,SMAP,0,I00396,Sem2
I00397,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 2 | Semester 1,SMAP,0,I00397,Sem1
I00397,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 2 | Semester 1,SMAP,0,I00397,Sem2
I00398,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 3 | Semester 1,SMAP,0,I00398,Sem1
I00398,U1504PYC | BSc (Hons) Mathematics with Statistics | Year 3 | Semester 1,SMAP,0,I00398,Sem2
I00399,U3058PYC | BSc (Hons) Music Technology | Year 1 | Semester 1,CTS,0,I00399,Sem1
I00399,U3058PYC | BSc (Hons) Music Technology | Year 1 | Semester 1,CTS,0,I00399,Sem2
I00400,U3058PYC | BSc (Hons) Music Technology | Year 2 | Semester 1,CTS,0,I00400,Sem1
I00400,U3058PYC | BSc (Hons) Music Technology | Year 2 | Semester 1,CTS,0,I00400,Sem2
I00401,U3058PYC | BSc (Hons) Music Technology | Year 3 | Semester 1,CTS,0,I00401,Sem1
I00401,U3058PYC | BSc (Hons) Music Technology | Year 3 | Semester 1,CTS,0,I00401,Sem2
I00402,U2545FTC | BSc (Hons) Operating Department Practice | Year 1 | Semester 1,SHCP,0,I00402,Sem1
I00402,U2545FTC | BSc (Hons) Operating Department Practice | Year 1 | Semester 1,SHCP,0,I00402,Sem2
I00403,U2545FTC | BSc (Hons) Operating Department Practice | Year 2 | Semester 1,SHCP,0,I00403,Sem1
I00403,U2545FTC | BSc (Hons) Operating Department Practice | Year 2 | Semester 1,SHCP,0,I00403,Sem2
I00404,U2545FTC | BSc (Hons) Operating Department Practice | Year 3 | Semester 1,SHCP,0,I00404,Sem1
I00404,U2545FTC | BSc (Hons) Operating Department Practice | Year 3 | Semester 1,SHCP,0,I00404,Sem2
I00405,U2344PYC | BSc (Hons) Palaeontology | Year 1 | Semester 1,SEGG,0,I00405,Sem1
I00405,U2344PYC | BSc (Hons) Palaeontology | Year 1 | Semester 1,SEGG,0,I00405,Sem2
I00406,U2344PYC | BSc (Hons) Palaeontology | Year 2 | Semester 1,SEGG,0,I00406,Sem1
I00406,U2344PYC | BSc (Hons) Palaeontology | Year 2 | Semester 1,SEGG,0,I00406,Sem2
I00407,U2344PYC | BSc (Hons) Palaeontology | Year 3 | Semester 1,SEGG,0,I00407,Sem1
I00407,U2344PYC | BSc (Hons) Palaeontology | Year 3 | Semester 1,SEGG,0,I00407,Sem2
I00408,U2513FTC | BSc (Hons) Paramedic Science | Year 1 | Semester 1,SHCP,0,I00408,Sem1
I00408,U2513FTC | BSc (Hons) Paramedic Science | Year 1 | Semester 1,SHCP,0,I00408,Sem2
I00409,U2513FTC | BSc (Hons) Paramedic Science | Year 2 | Semester 1,SHCP,0,I00409,Sem1
I00409,U2513FTC | BSc (Hons) Paramedic Science | Year 2 | Semester 1,SHCP,0,I00409,Sem2
I00410,U2513FTC | BSc (Hons) Paramedic Science | Year 3 | Semester 1,SHCP,0,I00410,Sem1
I00410,U2513FTC | BSc (Hons) Paramedic Science | Year 3 | Semester 1,SHCP,0,I00410,Sem2
I00411,U0236PYC | BSc (Hons) Engineering Geology | Year 2 | Semester 1,SEGG,0,I00411,Sem1
I00411,U0236PYC | BSc (Hons) Engineering Geology | Year 2 | Semester 1,SEGG,0,I00411,Sem2
I00412,U0236PYC | BSc (Hons) Engineering Geology | Year 3 | Semester 1,SEGG,0,I00412,Sem1
I00412,U0236PYC | BSc (Hons) Engineering Geology | Year 3 | Semester 1,SEGG,0,I00412,Sem2
I00413,U2715PDC | BSc (Hons) Building Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I00413,Sem1
I00413,U2715PDC | BSc (Hons) Building Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I00413,Sem2
I00414,U2725PYC | BSc (Hons) Physics | Year 1 | Semester 1,SMAP,0,I00414,Sem1
I00414,U2725PYC | BSc (Hons) Physics | Year 1 | Semester 1,SMAP,0,I00414,Sem2
I00415,U2725PYC | BSc (Hons) Physics | Year 2 | Semester 1,SMAP,0,I00415,Sem1
I00415,U2725PYC | BSc (Hons) Physics | Year 2 | Semester 1,SMAP,0,I00415,Sem2
I00416,U2725PYC | BSc (Hons) Physics | Year 3 | Semester 1,SMAP,0,I00416,Sem1
I00416,U2725PYC | BSc (Hons) Physics | Year 3 | Semester 1,SMAP,0,I00416,Sem2
I00417,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 1 | Semester 1,SMAP,0,I00417,Sem1
I00417,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 1 | Semester 1,SMAP,0,I00417,Sem2
I00418,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 2 | Semester 1,SMAP,0,I00418,Sem1
I00418,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 2 | Semester 1,SMAP,0,I00418,Sem2
I00419,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 3 | Semester 1,SMAP,0,I00419,Sem1
I00419,U2609PYC | BSc (Hons) Physics Astrophysics and Cosmology | Year 3 | Semester 1,SMAP,0,I00419,Sem2
I00420,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 1 |,SCCJ,0,I00420,Sem1
I00420,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 1 |,SCCJ,0,I00420,Sem2
I00421,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 2 |,SCCJ,0,I00421,Sem1
I00421,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 2 |,SCCJ,0,I00421,Sem2
I00422,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 3 |,SCCJ,0,I00422,Sem1
I00422,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 3 |,SCCJ,0,I00422,Sem2
I00423,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 4 |,SCCJ,0,I00423,Sem1
I00423,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 4 |,SCCJ,0,I00423,Sem2
I00424,U0961PYC | BSc (Hons) Product Design and Innovation | Year 1 | Semester 1,SMDE,0,I00424,Sem1
I00424,U0961PYC | BSc (Hons) Product Design and Innovation | Year 1 | Semester 1,SMDE,0,I00424,Sem2
I00425,U0961PYC | BSc (Hons) Product Design and Innovation | Year 2 | Semester 1,SMDE,0,I00425,Sem1
I00425,U0961PYC | BSc (Hons) Product Design and Innovation | Year 2 | Semester 1,SMDE,0,I00425,Sem2
I00426,U0961PYC | BSc (Hons) Product Design and Innovation | Year 3 | Semester 1,SMDE,0,I00426,Sem1
I00426,U0961PYC | BSc (Hons) Product Design and Innovation | Year 3 | Semester 1,SMDE,0,I00426,Sem2
I00427,U3198PYC | BSc (Hons) Professional Policing | Year 1 | Semester 1,SCCJ,0,I00427,Sem1
I00427,U3198PYC | BSc (Hons) Professional Policing | Year 1 | Semester 1,SCCJ,0,I00427,Sem2
I00428,U3198PYC | BSc (Hons) Professional Policing | Year 2 | Semester 1,SCCJ,0,I00428,Sem1
I00428,U3198PYC | BSc (Hons) Professional Policing | Year 2 | Semester 1,SCCJ,0,I00428,Sem2
I00429,U3198PYC | BSc (Hons) Professional Policing | Year 3 | Semester 1,SCCJ,0,I00429,Sem1
I00429,U3198PYC | BSc (Hons) Professional Policing | Year 3 | Semester 1,SCCJ,0,I00429,Sem2
I00430,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 1 | Seme,OSP,0,I00430,Sem1
I00430,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 1 | Seme,OSP,0,I00430,Sem2
I00431,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 2 | Seme,OSP,0,I00431,Sem1
I00431,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 2 | Seme,OSP,0,I00431,Sem2
I00432,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 3 | Seme,OSP,0,I00432,Sem1
I00432,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 3 | Seme,OSP,0,I00432,Sem2
I00433,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 4 | Seme,OSP,0,I00433,Sem1
I00433,U2913PDC | BSc (Hons) Project Management (Degree Apprenticeship) | Year 4 | Seme,OSP,0,I00433,Sem2
